"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,2,Too high waisted for me,The actual align legging is amazing. Softest thing I’ve ever worn! I would probably wait to wear them until spring/summer though since the material is pretty thin so I was a bit chilly. The waist was just too high for me so I ended up making a return—it’s ultimately a personal preference! I’m 5’8 115lbs and the waistband landed between my belly button and bra. I didn’t really notice the waistband rolling down/folding over. I said yes to referring to a friend because they may love the high waist!,3 out of 5,BROOKEW,TEXAS,DANCER,25-34,SLIM,,soft,too high waisted for me,2019-01-09,0,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,2,Second skin,LOVE these pants!! They fit perfectly. They have the right amount of tummy control with zero cutting into your waist. They are soft and stretchy yet squat proof. I have 15 pairs of Lulu's and these are hands down my favorite.,5 out of 5,RACHAELSHER,"ARIZONA, USA",SWEATY GENERALIST,25-34,ATHLETIC,,,,2019-01-08,0,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,2,"Perfect for a busy, put together look!","After reading all of the reviews, I had to try these for myself. I’m pretty curvy and it’s hard for me to find leggings that’ll stay up but these have been P-E-R-F-E-C-T!! Being a busy, on-the-go, dog mom/military wife, these look great dressed up and down and have comfort for days! I haven’t experienced any piling either but the sweet employee who helped me told me right away that I had to make sure to take care of them because they’re pretty delicate!",5 out of 5,NAVYWIFE10,"COUPEVILLE, WA",SWEATY GENERALIST,18-24,CURVY,,fit,,2019-01-08,0,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,2,Love,"I have struggled for a long time to find a yoga pant that actually stays out and does not roll or slide down during class. I resorted to “running pants” with drawstrings so that they wouldn’t move, that is until now. I am a little on the curvy side and I am beyond happy and excited to say that this legging does exactly as it says!!! Lulu...thank you for making something that truly works on all body types!!!",5 out of 5,HEADSTAND3,"DENVER, CO",YOGI,25-34,CURVY,,it does not slide or roll down during practice!!!,,2019-01-07,0,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,2,Comfortable flexible & great looking.,I had a pair last year of this same item but had to replace it since worn so MUCH. The old pants still looked good after so many washings but I gained a little weight. My new yoga pants are wonderful to wear. They are VERY Pricey But if you wear them often they are reasonable.,5 out of 5,SEXYLADY,NEW JERSEY,SWEATY GENERALIST,18-24,PETITE,,elasticity and comfort,very pricey,2019-01-07,0,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,2,Pants like Butter,"I LOVE the way these pants feel, soft smooth, like you are wearing nothing yet full coverage and squat proof. I appreciate how high the waist comes up. I am 5'5"" 130lbs and got a size 4. I could have probably sized down. Definitely add these to your collection!",4 out of 5,CROPER,"LAS VEGAS, NV",YOGI,25-34,ATHLETIC,,feel fit (high waist) length,kinda stretch out after many wears,2019-01-07,0,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,2,Love,"Love the feel of the fabric. Super high rise aligns are my new favorite now. It does pill, but it doesn’t bother me. Aligns run large in my opinion. I’d try them on in person before buying",5 out of 5,RDMCS,,,,,,,,2019-01-05,0,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,2,Let down ):,"These pants seemed like a great option for me to lounge around in. Unfortunately, after nearly 4 wears, and no drying, they have started to pill. The quality of these pants is extremely low, especially considering the lack of wear. I am disappointed they have not held up as well as my wonder under pants, as I love the Lulu brand. Wish these would have worked :/ I am past the return period so I am stuck with pants that are embarrassing to wear.",1 out of 5,CLAIREBULL321,,,,,,color,quality,2019-01-05,0,0,"{'LL_response_content': 'Dear clairebull321,\n\nThank you for taking the time to review the Align Pant Super Hi-Rise 28"". We stand behind the quality of our product, and we want to ensure that you\'re in gear that is performing well for you. I hear that this is not the case and would like to work with you to create a resolution.\n\nPlease give us a call at our Guest Education Centre (1.877.263.9300) or jump on Live Chat to speak directly with an educator. We look forward to speaking with you soon!', 'LL_response_date': 'January 7, 2019'}"
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,2,"Great comfortable, functional Tights","Bought these tights for my daughter...she a dancer and workouts a lot...was very specific and a big fan of Lululemon. She wears Lululemon all the time for leisure and fitness/dance. Which leads me to this review, intent was for dance and exercise. However, they ""showed sweat,"" in her words. These tights are a little lighter weight than other Lululemon tights and our pair is also a lighter color. We thought we'd exchange for a darker pair or another style. But, in typical Lululemon style, they are so comfortable and well-made that she can't let them go and is keeping them for casual wear and activities that ""won't cause a lot of sweat."" In fact, she's wearing them now! You can't go wrong with Lululemon...functional, stylish, fit-well and well-made.",4 out of 5,TOEHEAD,CALIFORNIA,SWEATY GENERALIST,I KEEP MY AGE ON THE D.L.,ATHLETIC,,fit,"may ""show sweat"" with strenuous activities",2019-01-05,0,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,2,Olive super hi rise,Fabric on these super hi rise leggings are amazingly soft however not as compressive as some of their others. Perfect for yoga where you may not want to feel confined. The rise will be just above your navel so you will have ample coverage for yoga poses and/or a crop top. I ended up returning mine for a smaller size since they did fit and feel a little looser than what I normally buy (size 4).,4 out of 5,GBSNYC,NEW YORK,SWEATY GENERALIST,45-54,ATHLETIC,,soft fabric and higher rise,not as compressing,2019-01-04,0,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,2,Perfect for Pilates,These pants are the most comfortable style I own! Having at least 5 pair of the same style is proof. Perfect for work on the pilates apparatus and even indoor cycling.,4 out of 5,KIMFLANN,,,35-44,SLIM,,barely there feel,tend to snag easily,2019-01-03,0,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,2,Loved until...,"Align's are a wonderful legging if your thighs don't touch. I do not work out, I don't do much physical activity, and typically wear them to lounge. I have followed the washing instructions to a tee and the piling between the thighs have made my pair virtually unwearable. I would recommend other leggings with different material if you are thicker.",1 out of 5,BELLACHAPA,"HOUSTON, TX",,18-24,CURVY,,comfort,piling,2019-01-03,0,0,"{'LL_response_content': 'Dear BellaCHAPA,\n\nThank you for taking the time to review the Align Pant Super Hi-Rise 28"". We want you to know, feedback is at the heart of everything we do and we\'d love to make this experience right for you. We\'ll be following up via email to discuss this further. Chat soon!', 'LL_response_date': 'January 7, 2019'}"
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,2,"Almost perfect, but need to return to old align fabric","The super high rise is perfection, sits at the perfect spot to so that the waist band doesn't roll down no matter how I sit or bend (and I'm 4months pregnant and showing). I hope LuLu keeps this super high rise as a permanent addition to their align and wunder under lineup. I also hope they come out with a 7/8 length for the super high rise.
However, there's still one issue I have with these leggings, and it's the same issue I have with my most recent align purchases...pilling. I have older pairs of aligns that have a nulu fabric that is 76% nylon and 24% spandex and they resisted pilling much better than this more recent nulu fabric does. I've worn these two times now (haven't washed yet) and already see little pills starting to form. Still love them, but this issue makes me hesitate a little.",4 out of 5,TANYAKL,"PHOENIX, AZ",SWEATY GENERALIST,35-44,CURVY,,fit,fabric pilling,2019-01-03,1,0,"{'LL_response_content': ""Dear ErinRose,\n\nWe're sorry to read of your recent experience and would love to discuss this further. Please be sure to give us a call at our Guest Education Centre on 1.877.263.9300 or you can always start a Live Chat with us on our website. We look forward to hearing from you."", 'LL_response_date': 'January 6, 2019'}"
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,2,Perfect postpartum,I struggled to find leggings to wear during my pregnancy and postpartum that were comfortable yet flattering. A friend of mine convinced me to splurge on these. I am so glad she did because I LOVE them. They feel like butter on my legs and look so good on my tummy and legs. Somehow tight but comfortable. I also like how high they are because A. They hold in my tummy but also B. They cover my belly when I lift my shirt up to breast feed. Highly recommend.,5 out of 5,LOUISASMOMMA,"TWIN CITIES, MN",SWEATY GENERALIST,25-34,ATHLETIC,,,,2019-01-02,2,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,2,Loving the extra high,I didn’t know how I’d feel about the extra high rise but I actually love it!,5 out of 5,MARGARITAFITNESS,DENVER,SWEATY GENERALIST,25-34,MUSCULAR,,,,2019-01-02,0,1,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,3,Most comfy Leggings Everrrr,I love how soft and comfy these are! The high waist smooths the tummy and makes everything seamless! Definitely a wardrobe staple!,5 out of 5,BETHCONS,CHICAGO AREA,YOGI,35-44,CURVY,,super high waist,,2019-01-02,0,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,3,The Align Pant,"I recently purchased 2 pairs of Align Pant leggings in black and grey. I have purchased the Wunder Under leggings previously, but this was my first time purchasing the Align Pant. I was very satisfied with the leggings because of the extremely soft fabric, which felt very lightweight on my skin. While wearing the leggings, it felt like I wasn’t even wearing anything because of how thin and comfortable the material was. Not only are they super comfortable and lightweight, but they also fit my body perfectly. I am a little under 5’6” and I got the 25” leggings in a size 4, and they were the perfect length. The only thing that I noticed about these leggings is that they started to pill in the butt area after a few wears. They also became less soft after a few washes, so I try not to wash them very often. They are becoming less and less comfortable as I wear them, but overall I enjoyed the Align Pant and will be investing in more colors in the future.",4 out of 5,EMMIEANDS,"CHICAGO, IL",DANCER,UNDER 18,LEAN,,material,pilling,2019-01-02,0,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,3,Amazing Align,"The Align pants are by far one of my favorites over the last year that Lululemon has made. They are so comfortable and allow me to feel sexy after baby number 2. In fact, the first time I ever bought a size 2 from lulu. I'm so grateful for the coziness of these pants. =\",5 out of 5,LITTLEFITGURU,"SANTA ROSA BEACH, FL",SWEATY GENERALIST,25-34,ATHLETIC,,soft,fabric begins to peel a little,2019-01-01,0,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,3,So Soft!,"I have a couple of different styles of Lululemon’s pants, but this was the first I had gotten in this style. They are so soft, and half the time I don’t feel like I am wear anything... they are that comfortable!",5 out of 5,AKS233,,RUNNER,25-34,ATHLETIC,,they are supportive but not binding,wish they came in a darker grey color,2018-12-31,1,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,3,favorite leggins for daughter-in-law,These are my d-in-law's favorite leggings and she requested a new pair for Xmas,5 out of 5,SHIRLEY641,,,,,,,,2018-12-30,0,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,3,Lululemon review,"These were a gift to my daughter, and she loved them! Fit her well, and were very comfy to her. Great purchase, and would buy again.",5 out of 5,TEXASTEACHER,DALLAS TX,,,,,,,2018-12-29,1,0,{}
"Align Pant Super High-Rise Online Only 28""",https://shop.lululemon.com/p/women-pants/Align-Pant-Super-Hi-Rise-28/_/prod9200552?color=36763,3.9 out of 5,3,FANTASTIC!,Amazing soft and quality material. LOVE the fit and everything about it!,5 out of 5,JUGHEAD345,,,UNDER 18,SLIM,,,,2018-12-29,0,0,{}
