"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,Comfortable but seam coming out,Was pleasantly surprised when I put these on. They're so much more comfortable compared to an old pair of Lululemon leggings I had. I wore them today and they kept me warm in the chilly SF weather. The sales girl gave me a tip not to dry it with towels or it'll pill. So far no pilling. The ONLY thing that I have to complain about is I noticed the seam is coming apart on the bottom and I've only washed it once :(,4 out of 5,LULULEMONFANGIRL,"SAN FRANCISCO, CA, USA",,25-34,,,comfortable,seams coming apart,2016-05-21,0,0,"{'LL_response_content': ""Hi there lululemonfangirl,\nIt's great that you're loving the comfort of your pants, but I'm sorry to hear of your experience with the seams are coming apart. I'd love to help turn this around, so watch for an email that describes how to move forwards."", 'LL_response_date': 'May 21, 2016'}"
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,"Super comfy, but delicate fabric","I love how comfortable these pants are, I can live in them! They are very very comfy and high-rise for a secure fit. I give them 5 stars for comfort, but unfortunately my pair starting pilling after the first wash and a thread came loose. I am afraid to cut the thread off and them ripping (they were $98!). I would recommend carefully inspecting the pair you intent to buy in the store.",3 out of 5,LIZCOR,,,,,,comfort,delicacy of fabric,2016-05-20,0,0,"{'LL_response_content': ""Hi there LizCor,\nI'm sorry to hear of the pilling and loose threads that you're experiencing with your pants. I'd definitely recommend reaching out to our GEC, where an educator will be able to chat to you further - 1.877.263.9300."", 'LL_response_date': 'May 20, 2016'}"
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,Superb. No pilling.,"I have several pair and I wear them all at least once per week as a barre fitness instructor and gym enthusiast. I wear a 6 in Wunder Unders and sized down to a 4 in this pant for a snug fit because the fabric is stretchy. The fabric is, as everyone will shout from a mountain top: super soft and feel oh so good. The comfort is unsurpassed - from the waist band to the ankle - just buttery soft gentle compression. My favorite aspect of these pants is that they stay put. I NEVER have to adjust them. I love my Wunder Unders but they require one or two pulls and tugs over the course of wear and I had to stop wearing anything Luxtreme because they just slide right off me. I'm waiting...and hoping that Lulu will release these in a full length 31"" inseam a la Wunder Under, as I am a tall girl. As far as the pilling issue I see in ever other review....idk....I just don't have it. I put these things to the test in both barre and at the gym and so far they look good as new. I wash all of my Lulu in Woollite, cold water and hang dry. I do not use fabric softeners or wash my Lulu with any other type of fabric, not a sock, not a cotton shirt. Maybe this is part of my success? Also, I do not lounge in these - around the house or otherwise. These are royalty and only go to the studio or gym. Worth the purchase. They're good enough to eat. 5'10 158# lean build.",5 out of 5,LIVEFIT40,"PACIFIC NW, US",SWEATY GENERALIST,35-44,LEAN,,everything,too few colors : ),2016-05-19,3,0,{}
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,Super soft and comfy but----,"I got one pair of these pants in a store and I loved them so much because they were super soft and comfy, making me really want to get a second pair. However they started pilling and falling apart after two wears and my careful wash. Now the pants look like a little bit unworthy bcoz they are not cheap.",2 out of 5,NIUBERBER,"CALIFORNIA, USA",YOGI,25-34,ATHLETIC,,,,2016-05-19,0,0,"{'LL_response_content': ""Hey Niuberber,\nThanks for your review on the Align Pant II. We stand behind the quality of our gear and would like to work towards a solve for the pilling you're experiencing with your Align Pant II. Keep your eyes peeled for an email headed your way so we can follow up and chat further.\nTalk soon!"", 'LL_response_date': 'May 19, 2016'}"
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,"Super Soft, but my least favorite purchase from Lulu","I bought one pair of these pants online and when I got them in the mail and finally tried them on I loved them so much. However, I wore them TWO times and they already started pilling. I have over 10 pairs of Lululemon's and have never had this issue with any other garments. Now I have 2 pairs of them and am so scared to wear them because I worry the pilling is making the pants so thin that they will rip and not be wearable anymore. I really wish I had opted for some of my other favorites like the wunder unders or the inspire tights. I am not sure how to remedy this situation now that I just wasted 200 dollars on pants that should have been 20 dollars.",2 out of 5,LEEMILYLEE,"LONG BEACH, CA, USA",YOGI,25-34,ATHLETIC,,,,2016-05-18,0,0,"{'LL_response_content': ""Hey LeEmilyLee,\nThanks for your review on the Align Pant II. I'm sorry to hear you're experiencing pilling with them and would like to work towards a fix with you. An email is headed your way so we can chat further and help out.\nSpeak soon!"", 'LL_response_date': 'May 19, 2016'}"
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,Holy Schnikes! BEST PANTS EVER!,"I first bought this pant in the crop version in black. When I put these pants on I forgot my name for a minute...Yeah, they are THAT good! I immediately went to the computer and ordered this pant (the longer version) because clearly I need the entire world to be made of this material and I need this pant in every way it comes. I have now worn and gentle cycle washed/air dried both pairs of these pants 5 or 6 times, and they continue to be perfect. I have not experienced any pilling issues like some of the other reviewers have, and I hope that this doesn't happen to me. This material is life-changing. It is light and so soft - truly naked sensation - but the fabric is somehow thick enough to smooth, define and make you look flawless. I wore these pants as leggings to work the other day and made a co-worker pet me...I think she immediately went online and bought a pair. Do the lower half of your body a favor and get these pants. I'm telling you....HOLEY SCHNIKES!",5 out of 5,CFLAKEGRL,"TAMPA, FL, USA",SWEATY GENERALIST,35-44,CURVY,,fabric,these pants are perfection! nothing to hate!,2016-05-18,1,0,{}
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,Super Comfy,"I am in love with this pants. I own 8 of them including crops. The pants are really soft, and they feel so good against my skin. I've done yoga, hiking, and running in these and so far they seem to hold up well. I washed them once so far, and thank goodness no pilling. Will update with a few more washes. I'd like to see more COLORS and PRINTS in these please.",5 out of 5,MILLACHARLIE,"SOUTHERN CALIFORNIA, CA, USA",YOGI,35-44,PETITE,,,limited colors and prints,2016-05-18,0,0,{}
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,Best pants I've ever put on my body,"These are the most comfortable, amazing pants I've ever worn. I want to wear them all day, every single day. They are perfect for yoga - they move with your body and they're so soft. PLEASE make them in mid-rise! I'm too short for high-rise! I'm 5'1"" and they come up to my chest and roll down. I still love them regardless, but I'd love them even more if they were mid-rise.",5 out of 5,MICHELLES,"BUFFALO, NY",YOGI,25-34,PETITE,,,,2016-05-18,1,0,{}
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,Great but not so great,"These were the first pair of Lululemon leggings I bought. After I had worn them for less than 24 hours, I ordered my second pair. I now own 3 in this style. This black pair however are the worst quality out of all 3. The pilling is insane. I don't have a crazy thigh gap but my thighs don't create sparks when I walk either. The pilling is so bad in some areas that I'm afraid the fabric is going to wear thin and start getting holes within the next few wears. I've started wearing them inside out every other time I wear them just to alternate which side wears down. The other two pairs I have are showing minimal pilling, but they are still pilling. I don't know if it's just a side effect of the fabric being so thin or what. I love these leggings and would wear them every day if I didn't have to pay $98 every 2 months to replace them. I'd expect this from a $20 pair of Target leggings, which I'll have to go back to when I'm forced to trash these.",2 out of 5,RUNITSKAT,"CALIFORNIA, USA",YOGI,25-34,PETITE,,,,2016-05-17,2,0,"{'LL_response_content': ""Hi runitskat,\nWe're sorry to hear you're experiencing pilling with your Align Pant II. We would love to ask you a few questions to better understand why you may be experiencing this. We have sent you an email to have a further chat."", 'LL_response_date': 'May 17, 2016'}"
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,"Perfect, other than the pilling","I have tried so hard to carefully wash all of my Lulus, including these. After about 10 washes, the pilling is awful. I wish I had read the reviews because it seems to be a common problem. Other than that, SO comfortable!",3 out of 5,KAL2016,,,,,,,,2016-05-16,1,0,"{'LL_response_content': ""Hey kal2016,\nWe're sorry to hear you're experiencing pilling with your Align Pant II. We stand behind the quality of our product, and we want to ensure that you're in gear that is performing well for you. Please give our GEC a call- 1.877.263.9300 as they'll be able make some recommendations about how to proceed."", 'LL_response_date': 'May 17, 2016'}"
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,So soft,"These are incredibly soft, luxurious, and make any movement feel so wonderful. Hands down the softest yoga pants I have ever worn. I couldn't give 5 stars for 1 reason: the piling! After the very first wash there was some piling between the thighs. I put this in a lingerie bag, washed with only other delicates on cold with regular detergent and hung dry. I don't know what else to do care wise. When I pay this much for something I expect the fabric to hold up to normal use. I hate the price tag when the fabric seems to wear out so quickly. I had very high hopes because again, they are so comfortable. Be wary of purchasing these unless you have the time to hand wash !",4 out of 5,SKITTEN,"KANSAS CITY, MO",SWEATY GENERALIST,25-34,ATHLETIC,,soft feel,quick wear and piling,2016-05-16,0,0,"{'LL_response_content': ""Hey skitten,\nThanks for touching base. We're bummed to hear you're experiencing pilling with your Align Pant II, and definitely want to make things right because we stand behind the quality of our gear. I've gone ahead and sent you a follow up email so we can do just that."", 'LL_response_date': 'May 16, 2016'}"
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,"Love them, but...","After reading a ton of positive reviews from buyers, I decided to invest in these tights. I absolutely LOVE them and they feel amazing. I wear them often; however, after about 2 months of (delicate) use and only 1 wash (by hand), I noticed pilling on the inside of my right knee. I have heard great things about Lulu's customer service so I took them in and explained my situation. The sales associate was very understanding and told me that they've had problems with this specific tight and pilling. I went and grabbed another pair and exchanged them without any problems. There was only one pair left in my size so I scanned the seams prior to walking back up front and noticed more pilling on the ankle. I asked another associate if this would get worse and she said they shouldn't, but to keep a close eye and come back in if it happens to those as well. I may or may not be returning with the same issue, but I am happy with how they handled the situation.",4 out of 5,KCFITNESSFAIRY,,,,,,,pilling,2016-05-16,1,0,"{'LL_response_content': 'Hey KCFitnessFairy,\nThanks for reaching out to us about your Align Pant II. We stand behind the quality of our gear, and we’d like to work with you towards a fix. Please give us a ring at 1.877.263.9300 so we can resolve this issue together. Chat with you soon. \n ', 'LL_response_date': 'May 16, 2016'}"
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,"Poor quality, pilling, lulu refused refund",These are beautiful and super comfortable. I want to love them. But they started pilling after three wears. Haven't even worked out in them yet. I asked for a refund and was told I can only return for a gift card. I have had the pants for a week. And they don't offer simultaneous exchanges. I have to return these first. And then wait for my gift card to arrive in the mail. Because it's 1998. Disappointed. :(,1 out of 5,RUNRUNFORFUN,,RUNNER,25-34,SLIM,,,,2016-05-13,3,0,"{'LL_response_content': ""Hi there RunRunForFun,\nI'm sorry to hear that the Align Pant is not working out the way you need it to, and that the return process offered is not something that you are happy with. Know that we do stand behind the quality of our gear, and always want our guests to feel happy and valued. I will be reaching out shortly via email to chat through some options with you.\n~Kate, Digital Engagement"", 'LL_response_date': 'May 13, 2016'}"
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,Softest pants ever,"I've read other reviews and I just don't get it. These are the most amazing pants. They are silky soft and truly feel like a second skin. They don't show lumps and bumps, but also aren't compression pants so they feel light as a feather during hot yoga. I would have a pair for every day of the week if I could afford it.
A lot of reviews say they had problems with pilling or loose seams with these pants, but I have not seen any issues. I wash them with all my other athletic clothes--gentle cycle and regular detergent. I've even washed them several times in steaming hot water due to a broken washing machine. Pop them in the dryer on low heat, and they come out perfect. And I'm a curvy girl with no thigh gap, and I haven't seen any pilling on these pants. So I really don't know what all the other reviewers are complaining about. I absolutely love my Align pants!",5 out of 5,CHRISTINADLG,"AUSTIN, TX, USA",SWEATY GENERALIST,25-34,CURVY,,soft,,2016-05-12,3,1,{}
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,"Loved these pants, but","I was obsessed with these pants when I first got them, but now they're pilling like crazy. I'd love to buy another pair, but if they're going to wear out in 2 months, it doesn't seem worth it.",4 out of 5,MLEDWARD,"BROOKLYN, NY, USA",SWEATY GENERALIST,25-34,CURVY,,,,2016-05-11,0,0,"{'LL_response_content': ""Hey there mledward,\nThanks for reaching out to us about the pilling that you're experiencing on your pants. I'm sorry to hear of this and I'd love to help you come to a resolution. I'd suggest reaching out to our GEC, where and educator can speak to you further - 1.877.263.9300."", 'LL_response_date': 'May 11, 2016'}"
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,Favorite Pants!,"I absolutely LOVE these pants and would wear them all day, every day if it were acceptable. At 5'2 and 104 lbs. I typically buy crops since they fit more like pants, but these were perfect on me in a size 2 :) Although I have only worn them a few times, I am very pleased with the way these fit and feel! I would buy these in every color if that were an option...I will be on the lookout ;)",5 out of 5,LEAHMARIE,"JOHNSON CITY, TN, USA",YOGI,25-34,PETITE,,,,2016-05-09,4,0,{}
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,194,I'd like to marry these pants,"I just got these in the store and I never want to take them off. They feel like heaven against my skin. I feel like a free lady when I wear them. Super obsessed. I did kick boxing in them this morning and they did awesome.
I would highly recommend them!",5 out of 5,CROSSTRAINER,"SLC, UT",YOGI,18-24,LEAN,,the soft fabric,price,2016-05-07,1,1,{}
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,193,"So so comfy, but the pilling :(","Gosh I love these pants - I have a navy and black pair, Lulu rocked it with how flattering these are. My only beef with them is like everyone has mentioned - pilling. If they were cheaply-priced, I would probably expect cheap quality, but LuLu always rolls out high quality so I expected the same. I've had these for sometime and the pilling on the navy is really showing and Im not sure if its the fabric thats a double -edged sword (it makes and looks great on us, but with that comes pilling)? I really want to move forward with these, and get more colors, Im just not sure for the price, if the pilling is acceptable. Lets hope my black ones dont start anytime soon :(",3 out of 5,MARIEB,WASHINGTON DC,,25-34,MUSCULAR,,,,2016-07-06,0,0,"{'LL_response_content': ""Hi MarieB,\nThanks for checking in. Yikes! I'm sorry to hear of the pilling you're experiencing with your Align Pant, and definitely hear your frustration. We stand behind our gear and want to find a solve, so look out for a follow up email hitting your inbox soon."", 'LL_response_date': 'July 6, 2016'}"
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,193,Thin and teared within 3 washes.....,"recently bought these at the store for a grad present for myself because when I tried them on in the fitting room, they were so comfortable! I think it was soft and buttery but it felt kind of naked in a way too. However within the first wash, I see pilled and a lot of lint stuck to it but I ignored it because I loved they way they felt on. However within the second wash and going to the gym, the knee area ripped.....
I don't know if these leggings are for people who work out, maybe if I just went out in these on a casual day, they will suffice.....",2 out of 5,ELTA,"NEW YORK, NY",SWEATY GENERALIST,18-24,ATHLETIC,,soft,easily tears,2016-07-06,0,0,"{'LL_response_content': ""Hi Elta,\nOh no, it's disappointing to hear of the tears you've experienced with your pants. We stand behind the quality of our gear, so we've sent you an email so we can make things right. Chat with you soon."", 'LL_response_date': 'July 6, 2016'}"
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,193,came with a rip... and ripped again after 2 wears,"Super comfortable, but they came with a rip in the knee and ripped again after the 2nd wear. As long as all you do is sit in them and you aren't active they are okay",3 out of 5,ABST,"CHICAGO, IL, USA",YOGI,18-24,ATHLETIC,,comfy,rips,2016-07-05,0,0,"{'LL_response_content': ""Hi abst,\nWe'r sorry to hear your Align Pant II arrived with a rip in them! We stand behind the quality of our product, and we want to ensure that you're in gear that is performing well for you. I hear that this is not the case and would like to work with you to create a resolution. We have sent you an email outlining a few options."", 'LL_response_date': 'July 5, 2016'}"
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,193,horrible disappointment,"I had been waiting a long time to get my first pair of lululemon tights and had done some online browsing to see which styles I would be interested in; despite reading lots of negative reviews about the align tights I absolutely loved them when I tried them on in the store. They were super soft, super comfortable and I felt they would be a worthy investment. That was in the end of February and since then I have worn them about once every week or 2 for vinyasa, so about 15 times, and have taken great care of them laundry wise. Nevertheless, I have never experienced tights that have pilled so badly that it's embarrassing. I've used an electric fabric defuzzer, but the problem just keeps getting worse every time I wear them and it's extremely irritating. This is such a disappointment and a financial loss since I will no longer be wearing these. I have never been so let down by a product that I needed to write a review about it, but I absolutely had to about these. Since I am a newer customer to lululemon this experience definitely makes me question the quality of their other products and I will be much more cautious about what I buy from them in the future.",1 out of 5,BAKASANA,"PITTSBURGH, PA, USA",YOGI,25-34,ATHLETIC,,,poor quality,2016-07-04,1,0,"{'LL_response_content': ""Hi bakasana,\nWe're sorry to hear you're experiencing piling with your Align Pant. We would love to ask you a few questions to better understand why you may be experiencing this. We have sent you an email to have a further chat."", 'LL_response_date': 'July 5, 2016'}"
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,193,Extremely Disappointed,Let me start off by saying that I LOVED these leggings when I first purchased them in the store. They are extremely soft and comfortable and I walked away from the store with the biggest smile on my face because I knew that I would practically live in these leggings from then on. That lasted a month. On the VERY FIRST wash the leggings started pilling and TWO HOLES were ripped in the fabric. I followed all of the care instructions and washed the leggings with clothes of similar material. I honestly cried when I took them out of the wash because I splurged on them and it was basically money down the drain. Needless to say I'm extremely disappointed in the quality of a pair of leggings that I spent $100 on and extremely disappointed in Lululemon.,2 out of 5,NATT7989,,SWEATY GENERALIST,18-24,CURVY,,,,2016-07-03,0,0,"{'LL_response_content': ""Hi Natt7989,\nThank you for taking the time to share your experience with the Align Pant II with us. We would love to chat with you further to gather more information about what you're experiencing, we will be reaching out to you via email."", 'LL_response_date': 'July 4, 2016'}"
"Align Pant II 25""",https://shop.lululemon.com/p/women-pants/Align-Pant-2/_/prod2020012?color=35552,2.9 out of 5,193,Game Changers,"I tried these on in black after trying on a different pair (and humoring the sales girl- 'sure, I bet they totally feel like you're naked....'). Well, oh my gosh, they do! I love them so much I bought them in Rosewood and purple (Align I), and I don't for a second regret it. My thighs do rub together a little bit, so there is a minor amount of piling, but the seems are holding up great so far. I do wash them on the hand wash cycle and dry on a drying rack. I'm on vacation and excited to go to a different store to scope out the different colors.",5 out of 5,DSCUD,"ORMOND BEACH, FL, USA",SWEATY GENERALIST,35-44,MUSCULAR,,how they feel,,2016-07-01,0,0,{}
